RequesterAnnotation,Title,WorkerId,RequesterFeedback,CreationTime,AssignmentDurationInSeconds,AcceptTime,HITId,Reject,RejectionTime,Answer.words4,ApprovalTime,Description,Last30DaysApprovalRate,AutoApprovalTime,Input.sentence4,Input.sentence5,Input.sentence1,Input.sentence2,Input.sentence3,AssignmentStatus,Answer.words5,NumberOfSimilarHITs,AssignmentId,WorkTimeInSeconds,Input.docid1,HITTypeId,Input.docid3,Input.docid2,Input.docid5,Expiration,Reward,Approve,LifetimeInSeconds,Input.sentenceid2,Input.sentenceid5,Input.sentenceid4,Input.sentenceid3,AutoApprovalDelayInSeconds,MaxAssignments,Answer.score3,Answer.score2,Answer.score1,Answer.score5,Answer.score4,SubmitTime,Input.sentenceid1,Keywords,Answer.words1,Answer.words2,Answer.words3,Last7DaysApprovalRate,LifetimeApprovalRate,Input.docid4
BatchId:2770132;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,A2K7H82QURKBLN,,Mon Apr 17 18:31:17 PDT 2017,432000,Sat Apr 22 20:12:35 PDT 2017,32CXT5U14GOW0B4LPWRIQ7JZH9KU8T,,,"may, change, as needed",Tue Apr 25 10:59:34 PDT 2017,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",0% (0/0),Sat Apr 29 20:15:28 PDT 2017,We may update or change our Privacy Policy as needed .,"We at Coolmath.com , Inc. want everyone 's visit here to be enjoyable and safe .","We will not sell this information to others , but may use it to offer you additional products , promotions , or for future development ideas .","When you communicate with Code School , through email or other means , we may retain copies or transcripts .","Since you provide us with sensitive information , we take every measure possible to protect your information against unauthorized access or disclosure .",Approved,safe,,3IHR8NYAM8MLCP7HM97DN9CFNOTP4A,173,367,370L63GT3D60H5L6G0NFZL7USOZ18V,367,367,379,Wed Apr 26 13:00:57 PDT 2017,$0.05,,,38737,39551,38744,38742,604800,6,2,2,3,1,4,Sat Apr 22 20:15:28 PDT 2017,38736,"vague, ambiguous, privacy policy","others, may",other means,every measure possible,0% (0/0),67% (4/6),367
BatchId:2770132;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,A3C7T3MN318B1M,Missed a lot of vague terms,Mon Apr 17 18:31:17 PDT 2017,432000,Tue Apr 18 08:26:07 PDT 2017,32CXT5U14GOW0B4LPWRIQ7JZH9KU8T,,Wed Apr 19 13:00:56 PDT 2017,{},,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",0% (0/0),Tue Apr 25 08:28:34 PDT 2017,We may update or change our Privacy Policy as needed .,"We at Coolmath.com , Inc. want everyone 's visit here to be enjoyable and safe .","We will not sell this information to others , but may use it to offer you additional products , promotions , or for future development ideas .","When you communicate with Code School , through email or other means , we may retain copies or transcripts .","Since you provide us with sensitive information , we take every measure possible to protect your information against unauthorized access or disclosure .",Rejected,{},,3NG53N1RLW4MVQUJYCXQ4LSKPZZP85,147,367,370L63GT3D60H5L6G0NFZL7USOZ18V,367,367,379,Wed Apr 26 13:00:57 PDT 2017,$0.05,,,38737,39551,38744,38742,604800,6,2,1,4,1,1,Tue Apr 18 08:28:34 PDT 2017,38736,"vague, ambiguous, privacy policy","information, others, products, promotions, development ideas",{},information,0% (0/0),0% (0/2),367
BatchId:2770132;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,A1FEA8KJIOWKM8,,Mon Apr 17 18:31:17 PDT 2017,432000,Sun Apr 23 05:31:08 PDT 2017,32CXT5U14GOW0B4LPWRIQ7JZH9KU8T,,,"may, as needed.",Tue Apr 25 10:59:07 PDT 2017,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",0% (0/0),Sun Apr 30 05:32:10 PDT 2017,We may update or change our Privacy Policy as needed .,"We at Coolmath.com , Inc. want everyone 's visit here to be enjoyable and safe .","We will not sell this information to others , but may use it to offer you additional products , promotions , or for future development ideas .","When you communicate with Code School , through email or other means , we may retain copies or transcripts .","Since you provide us with sensitive information , we take every measure possible to protect your information against unauthorized access or disclosure .",Approved,{},,3TK8OJTYM26K62QW6580WZCS094VP8,62,367,370L63GT3D60H5L6G0NFZL7USOZ18V,367,367,379,Wed Apr 26 13:00:57 PDT 2017,$0.05,,,38737,39551,38744,38742,604800,6,2,2,2,1,2,Sun Apr 23 05:32:10 PDT 2017,38736,"vague, ambiguous, privacy policy",may,may,every measure possible,0% (0/0),78% (7/9),367
BatchId:2770132;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,AD8MTB9V5VC9R,,Mon Apr 17 18:31:17 PDT 2017,432000,Tue Apr 18 11:37:46 PDT 2017,32CXT5U14GOW0B4LPWRIQ7JZH9KU8T,,,"may, as needed",Wed Apr 19 13:00:58 PDT 2017,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",0% (0/0),Tue Apr 25 11:39:46 PDT 2017,We may update or change our Privacy Policy as needed .,"We at Coolmath.com , Inc. want everyone 's visit here to be enjoyable and safe .","We will not sell this information to others , but may use it to offer you additional products , promotions , or for future development ideas .","When you communicate with Code School , through email or other means , we may retain copies or transcripts .","Since you provide us with sensitive information , we take every measure possible to protect your information against unauthorized access or disclosure .",Approved,enjoyable,,3VA45EW49O8MZQYXKRBW0B0M1O9O1F,120,367,370L63GT3D60H5L6G0NFZL7USOZ18V,367,367,379,Wed Apr 26 13:00:57 PDT 2017,$0.05,,,38737,39551,38744,38742,604800,6,2,1,4,1,5,Tue Apr 18 11:39:46 PDT 2017,38736,"vague, ambiguous, privacy policy","may, future",other means,possible,0% (0/0),96% (22/23),367
BatchId:2770132;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,AUN24I7SP0LDK,Poor quality,Mon Apr 17 18:31:17 PDT 2017,432000,Tue Apr 18 09:49:15 PDT 2017,3OJX0UFJ0ZSWEGNVUOXWQ3EA1F2U9I,,Wed Apr 19 13:00:59 PDT 2017,{},,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",0% (0/0),Tue Apr 25 09:49:39 PDT 2017,"It 's also really important for us to be able to track our traffic so we know when we need to upgrade our servers ! Without this info , we would n't have a clue !","Without cookies , the complicated process of placing ads on websites can not function , but it 's thanks to these great agencies that Coolmath can be free for everyone ! ( They help buy food for my cats , too . )",Coolmath does not collect ANY user information and does not disclose ANY information to third parties .,"The information gathered are things like your IP address ( that 's a special number that your internet service provider uses ) , your state , what pages you visited while on Coolmath and how long you were on each page .","This information is used only for internal purposes and is invaluable to us because it lets us know what you like and want more of , so we can continue to make Coolmath better .",Rejected,{},,384PI804XTM1QT58VPO56BRDTL10SG,24,379,370L63GT3D60H5L6G0NFZL7USOZ18V,379,379,379,Tue May 02 10:59:39 PDT 2017,$0.05,,,39558,39563,39560,39559,604800,8,1,1,1,1,1,Tue Apr 18 09:49:39 PDT 2017,39555,"vague, ambiguous, privacy policy",{},{},{},0% (0/0),20% (1/5),379
BatchId:2770132;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,A1CBGORBVB8A44,Not vague terms.,Mon Apr 17 18:31:17 PDT 2017,432000,Mon Apr 17 22:38:50 PDT 2017,3OJX0UFJ0ZSWEGNVUOXWQ3EA1F2U9I,,Wed Apr 19 13:00:50 PDT 2017,upgrade our servers,,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",0% (0/0),Mon Apr 24 22:42:51 PDT 2017,"It 's also really important for us to be able to track our traffic so we know when we need to upgrade our servers ! Without this info , we would n't have a clue !","Without cookies , the complicated process of placing ads on websites can not function , but it 's thanks to these great agencies that Coolmath can be free for everyone ! ( They help buy food for my cats , too . )",Coolmath does not collect ANY user information and does not disclose ANY information to third parties .,"The information gathered are things like your IP address ( that 's a special number that your internet service provider uses ) , your state , what pages you visited while on Coolmath and how long you were on each page .","This information is used only for internal purposes and is invaluable to us because it lets us know what you like and want more of , so we can continue to make Coolmath better .",Rejected,placing ads on websites,,3ATPCQ38J9VUNSFZMXDND3RRJR2AYM,241,379,370L63GT3D60H5L6G0NFZL7USOZ18V,379,379,379,Tue May 02 10:59:39 PDT 2017,$0.05,,,39558,39563,39560,39559,604800,8,2,1,3,2,2,Mon Apr 17 22:42:51 PDT 2017,39555,"vague, ambiguous, privacy policy",collect ANY user information,gathered visited while on Coolmath,internal purposes,0% (0/0),41% (14/34),379
BatchId:2770132;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,A1KIBD7YIBPRED,,Mon Apr 17 18:31:17 PDT 2017,432000,Wed Apr 19 06:50:08 PDT 2017,3OJX0UFJ0ZSWEGNVUOXWQ3EA1F2U9I,,,really,Wed Apr 19 13:00:48 PDT 2017,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",0% (0/0),Wed Apr 26 06:51:16 PDT 2017,"It 's also really important for us to be able to track our traffic so we know when we need to upgrade our servers ! Without this info , we would n't have a clue !","Without cookies , the complicated process of placing ads on websites can not function , but it 's thanks to these great agencies that Coolmath can be free for everyone ! ( They help buy food for my cats , too . )",Coolmath does not collect ANY user information and does not disclose ANY information to third parties .,"The information gathered are things like your IP address ( that 's a special number that your internet service provider uses ) , your state , what pages you visited while on Coolmath and how long you were on each page .","This information is used only for internal purposes and is invaluable to us because it lets us know what you like and want more of , so we can continue to make Coolmath better .",Approved,{},,3NL0RFNU0G8K1YA19H25RSQGT5D4KW,68,379,370L63GT3D60H5L6G0NFZL7USOZ18V,379,379,379,Tue May 02 10:59:39 PDT 2017,$0.05,,,39558,39563,39560,39559,604800,8,2,2,1,1,2,Wed Apr 19 06:51:16 PDT 2017,39555,"vague, ambiguous, privacy policy",{},things like,better,0% (0/0),94% (33/35),379
BatchId:2770132;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,A3KKVPCRUPTOMY,Not vague terms,Mon Apr 17 18:31:17 PDT 2017,432000,Sun Apr 23 21:08:21 PDT 2017,3OJX0UFJ0ZSWEGNVUOXWQ3EA1F2U9I,,Tue Apr 25 10:59:38 PDT 2017,clue,,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",0% (0/0),Sun Apr 30 21:10:21 PDT 2017,"It 's also really important for us to be able to track our traffic so we know when we need to upgrade our servers ! Without this info , we would n't have a clue !","Without cookies , the complicated process of placing ads on websites can not function , but it 's thanks to these great agencies that Coolmath can be free for everyone ! ( They help buy food for my cats , too . )",Coolmath does not collect ANY user information and does not disclose ANY information to third parties .,"The information gathered are things like your IP address ( that 's a special number that your internet service provider uses ) , your state , what pages you visited while on Coolmath and how long you were on each page .","This information is used only for internal purposes and is invaluable to us because it lets us know what you like and want more of , so we can continue to make Coolmath better .",Rejected,"complicated process, agencies",,3QL2OFSM973O488JZ9032IJ8FOMNC6,120,379,370L63GT3D60H5L6G0NFZL7USOZ18V,379,379,379,Tue May 02 10:59:39 PDT 2017,$0.05,,,39558,39563,39560,39559,604800,8,1,1,1,2,1,Sun Apr 23 21:10:21 PDT 2017,39555,"vague, ambiguous, privacy policy",{},{},internal purposes,0% (0/0),0% (0/3),379
BatchId:2770132;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,ANT2V756NAX5X,,Mon Apr 17 18:31:17 PDT 2017,432000,Wed Apr 19 22:39:05 PDT 2017,3OJX0UFJ0ZSWEGNVUOXWQ3EA1F2U9I,,,"Really, wouldn't",Tue Apr 25 10:59:53 PDT 2017,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",0% (0/0),Wed Apr 26 22:42:27 PDT 2017,"It 's also really important for us to be able to track our traffic so we know when we need to upgrade our servers ! Without this info , we would n't have a clue !","Without cookies , the complicated process of placing ads on websites can not function , but it 's thanks to these great agencies that Coolmath can be free for everyone ! ( They help buy food for my cats , too . )",Coolmath does not collect ANY user information and does not disclose ANY information to third parties .,"The information gathered are things like your IP address ( that 's a special number that your internet service provider uses ) , your state , what pages you visited while on Coolmath and how long you were on each page .","This information is used only for internal purposes and is invaluable to us because it lets us know what you like and want more of , so we can continue to make Coolmath better .",Approved,these,,3RWE2M8QWIV4AGD3NT7J7HH76Q50NO,202,379,370L63GT3D60H5L6G0NFZL7USOZ18V,379,379,379,Tue May 02 10:59:39 PDT 2017,$0.05,,,39558,39563,39560,39559,604800,8,1,2,1,2,2,Wed Apr 19 22:42:27 PDT 2017,39555,"vague, ambiguous, privacy policy",Disclose,Like,What,0% (0/0),91% (148/162),379
BatchId:2770132;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,A2GD3CRFIEENJS,,Mon Apr 17 18:31:17 PDT 2017,432000,Fri Apr 21 09:05:51 PDT 2017,3OJX0UFJ0ZSWEGNVUOXWQ3EA1F2U9I,,,{},Tue Apr 25 10:59:21 PDT 2017,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",100% (118/118),Fri Apr 28 09:09:07 PDT 2017,"It 's also really important for us to be able to track our traffic so we know when we need to upgrade our servers ! Without this info , we would n't have a clue !","Without cookies , the complicated process of placing ads on websites can not function , but it 's thanks to these great agencies that Coolmath can be free for everyone ! ( They help buy food for my cats , too . )",Coolmath does not collect ANY user information and does not disclose ANY information to third parties .,"The information gathered are things like your IP address ( that 's a special number that your internet service provider uses ) , your state , what pages you visited while on Coolmath and how long you were on each page .","This information is used only for internal purposes and is invaluable to us because it lets us know what you like and want more of , so we can continue to make Coolmath better .",Approved,{},,3SBEHTYCWOO9TAYXYL50U1FAW7WYIJ,196,379,370L63GT3D60H5L6G0NFZL7USOZ18V,379,379,379,Tue May 02 10:59:39 PDT 2017,$0.05,,,39558,39563,39560,39559,604800,8,1,1,2,1,1,Fri Apr 21 09:09:07 PDT 2017,39555,"vague, ambiguous, privacy policy",third parties,{},{},100% (4/4),100% (786/786),379
BatchId:2770132;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,A27Z7R3OLRZLHA,,Mon Apr 17 18:31:17 PDT 2017,432000,Wed Apr 19 02:07:14 PDT 2017,3OJX0UFJ0ZSWEGNVUOXWQ3EA1F2U9I,,,info,Wed Apr 19 13:00:54 PDT 2017,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",0% (0/0),Wed Apr 26 02:10:18 PDT 2017,"It 's also really important for us to be able to track our traffic so we know when we need to upgrade our servers ! Without this info , we would n't have a clue !","Without cookies , the complicated process of placing ads on websites can not function , but it 's thanks to these great agencies that Coolmath can be free for everyone ! ( They help buy food for my cats , too . )",Coolmath does not collect ANY user information and does not disclose ANY information to third parties .,"The information gathered are things like your IP address ( that 's a special number that your internet service provider uses ) , your state , what pages you visited while on Coolmath and how long you were on each page .","This information is used only for internal purposes and is invaluable to us because it lets us know what you like and want more of , so we can continue to make Coolmath better .",Approved,{},,3TPWUS5F8AMER2HXRARQY1WZ8PICWS,184,379,370L63GT3D60H5L6G0NFZL7USOZ18V,379,379,379,Tue May 02 10:59:39 PDT 2017,$0.05,,,39558,39563,39560,39559,604800,8,4,2,3,1,2,Wed Apr 19 02:10:18 PDT 2017,39555,"vague, ambiguous, privacy policy","user information,information, third parties",information,"information, internal purposes",0% (0/0),100% (1/1),379
BatchId:2770132;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,A1SRZS6KSA5887,,Mon Apr 17 18:31:17 PDT 2017,432000,Tue Apr 25 23:27:32 PDT 2017,3OJX0UFJ0ZSWEGNVUOXWQ3EA1F2U9I,,,"really, info",Mon May 01 20:27:51 PDT 2017,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",0% (0/0),Tue May 02 23:30:11 PDT 2017,"It 's also really important for us to be able to track our traffic so we know when we need to upgrade our servers ! Without this info , we would n't have a clue !","Without cookies , the complicated process of placing ads on websites can not function , but it 's thanks to these great agencies that Coolmath can be free for everyone ! ( They help buy food for my cats , too . )",Coolmath does not collect ANY user information and does not disclose ANY information to third parties .,"The information gathered are things like your IP address ( that 's a special number that your internet service provider uses ) , your state , what pages you visited while on Coolmath and how long you were on each page .","This information is used only for internal purposes and is invaluable to us because it lets us know what you like and want more of , so we can continue to make Coolmath better .",Approved,"complicated, free",,3V26SBZTBEZVTQXCUBV583R2YQ8ZZ2,159,379,370L63GT3D60H5L6G0NFZL7USOZ18V,379,379,379,Tue May 02 10:59:39 PDT 2017,$0.05,,,39558,39563,39560,39559,604800,8,3,2,2,4,3,Tue Apr 25 23:30:11 PDT 2017,39555,"vague, ambiguous, privacy policy",information,gathered,"information, continue",0% (0/0),100% (160/160),379
BatchId:2770132;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,A2P5J9D1Z21IIX,Not vague terms,Mon Apr 17 18:31:17 PDT 2017,432000,Sun Apr 23 11:27:40 PDT 2017,3QE4DGPGBRWCCSGOTOCO5G236FA4GX,,Tue Apr 25 10:59:35 PDT 2017,typically,,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",0% (0/0),Sun Apr 30 11:29:30 PDT 2017,"Typically , a leadback cookie is a user tracker , but not in our case .","Here is more information about online advertising that 's put out by the IAB , so you can learn more about all of this :",We have asked all of our advertising networks to turn off all behaviorally targeted ads that would track a user or attempt to create a profile on any of our users .,Our goal at Coolmath is to have these tools used as safely as possible with our users .,"To this end , we are very careful to only work with the most reputable of advertising agencies .",Rejected,{},,3C44YUNSI2AYCLQAFK86QD6L02DPDG,110,379,370L63GT3D60H5L6G0NFZL7USOZ18V,379,379,379,Tue May 02 10:59:35 PDT 2017,$0.05,,,39569,39579,39575,39570,604800,6,1,2,2,1,2,Sun Apr 23 11:29:30 PDT 2017,39565,"vague, ambiguous, privacy policy","networks, behaviorally, track, profile","tools, safely",{},0% (0/0),0% (0/2),379
BatchId:2770132;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,AXQ2JCIJK9UW7,,Mon Apr 17 18:31:17 PDT 2017,432000,Thu Apr 20 00:37:36 PDT 2017,3QE4DGPGBRWCCSGOTOCO5G236FA4GX,,,typically,Tue Apr 25 10:59:56 PDT 2017,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",0% (0/0),Thu Apr 27 00:39:14 PDT 2017,"Typically , a leadback cookie is a user tracker , but not in our case .","Here is more information about online advertising that 's put out by the IAB , so you can learn more about all of this :",We have asked all of our advertising networks to turn off all behaviorally targeted ads that would track a user or attempt to create a profile on any of our users .,Our goal at Coolmath is to have these tools used as safely as possible with our users .,"To this end , we are very careful to only work with the most reputable of advertising agencies .",Approved,"here are*,",,3FDJT1UU75T2XHE1NMLFWKWUT3IK5V,98,379,370L63GT3D60H5L6G0NFZL7USOZ18V,379,379,379,Tue May 02 10:59:35 PDT 2017,$0.05,,,39569,39579,39575,39570,604800,6,3,1,3,2,2,Thu Apr 20 00:39:14 PDT 2017,39565,"vague, ambiguous, privacy policy","have, any of",none,"to this end, very, only",0% (0/0),78% (14/18),379
BatchId:2770132;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,A1SRZS6KSA5887,,Mon Apr 17 18:31:17 PDT 2017,432000,Wed Apr 26 00:05:02 PDT 2017,3QE4DGPGBRWCCSGOTOCO5G236FA4GX,,,"typically, tracker",Mon May 01 20:27:56 PDT 2017,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",0% (0/0),Wed May 03 00:06:10 PDT 2017,"Typically , a leadback cookie is a user tracker , but not in our case .","Here is more information about online advertising that 's put out by the IAB , so you can learn more about all of this :",We have asked all of our advertising networks to turn off all behaviorally targeted ads that would track a user or attempt to create a profile on any of our users .,Our goal at Coolmath is to have these tools used as safely as possible with our users .,"To this end , we are very careful to only work with the most reputable of advertising agencies .",Approved,{},,3FTYUGLFSV6UJB8RV5ZSS71499UD5E,68,379,370L63GT3D60H5L6G0NFZL7USOZ18V,379,379,379,Tue May 02 10:59:35 PDT 2017,$0.05,,,39569,39579,39575,39570,604800,6,3,4,5,1,3,Wed Apr 26 00:06:10 PDT 2017,39565,"vague, ambiguous, privacy policy","networks, asked, targeted, track",tools,"careful, reputable",0% (0/0),100% (160/160),379
BatchId:2770132;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,A398YY1UVTS9UU,,Mon Apr 17 18:31:17 PDT 2017,432000,Thu Apr 20 18:08:31 PDT 2017,3QE4DGPGBRWCCSGOTOCO5G236FA4GX,,,{},Tue Apr 25 10:59:37 PDT 2017,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",0% (0/0),Thu Apr 27 18:10:53 PDT 2017,"Typically , a leadback cookie is a user tracker , but not in our case .","Here is more information about online advertising that 's put out by the IAB , so you can learn more about all of this :",We have asked all of our advertising networks to turn off all behaviorally targeted ads that would track a user or attempt to create a profile on any of our users .,Our goal at Coolmath is to have these tools used as safely as possible with our users .,"To this end , we are very careful to only work with the most reputable of advertising agencies .",Approved,{},,3LRKMWOKB625NFU054MRLSHVD4L2ZJ,142,379,370L63GT3D60H5L6G0NFZL7USOZ18V,379,379,379,Tue May 02 10:59:35 PDT 2017,$0.05,,,39569,39579,39575,39570,604800,6,3,2,2,1,1,Thu Apr 20 18:10:53 PDT 2017,39565,"vague, ambiguous, privacy policy",behaviorally,possible,reputable,0% (0/0),100% (1/1),379
BatchId:2770132;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,A1KIBD7YIBPRED,,Mon Apr 17 18:31:17 PDT 2017,432000,Wed Apr 19 06:40:35 PDT 2017,3QE4DGPGBRWCCSGOTOCO5G236FA4GX,,,typically,Wed Apr 19 13:00:52 PDT 2017,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",0% (0/0),Wed Apr 26 06:42:01 PDT 2017,"Typically , a leadback cookie is a user tracker , but not in our case .","Here is more information about online advertising that 's put out by the IAB , so you can learn more about all of this :",We have asked all of our advertising networks to turn off all behaviorally targeted ads that would track a user or attempt to create a profile on any of our users .,Our goal at Coolmath is to have these tools used as safely as possible with our users .,"To this end , we are very careful to only work with the most reputable of advertising agencies .",Approved,{},,3OJSZ2ATDTHE227H4SW6SFR8NH775X,86,379,370L63GT3D60H5L6G0NFZL7USOZ18V,379,379,379,Tue May 02 10:59:35 PDT 2017,$0.05,,,39569,39579,39575,39570,604800,6,2,2,2,1,2,Wed Apr 19 06:42:01 PDT 2017,39565,"vague, ambiguous, privacy policy",behaviorally targeted,as possible,most reputable,0% (0/0),94% (33/35),379
BatchId:2770132;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,A2GD3CRFIEENJS,,Mon Apr 17 18:31:17 PDT 2017,432000,Fri Apr 21 09:11:11 PDT 2017,3QE4DGPGBRWCCSGOTOCO5G236FA4GX,,,{},Tue Apr 25 10:59:21 PDT 2017,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",100% (118/118),Fri Apr 28 09:12:08 PDT 2017,"Typically , a leadback cookie is a user tracker , but not in our case .","Here is more information about online advertising that 's put out by the IAB , so you can learn more about all of this :",We have asked all of our advertising networks to turn off all behaviorally targeted ads that would track a user or attempt to create a profile on any of our users .,Our goal at Coolmath is to have these tools used as safely as possible with our users .,"To this end , we are very careful to only work with the most reputable of advertising agencies .",Approved,{},,3SKRO2GZ72C39ZDIMZJ3TUJDHQD1K0,57,379,370L63GT3D60H5L6G0NFZL7USOZ18V,379,379,379,Tue May 02 10:59:35 PDT 2017,$0.05,,,39569,39579,39575,39570,604800,6,1,1,1,1,1,Fri Apr 21 09:12:08 PDT 2017,39565,"vague, ambiguous, privacy policy",{},{},{},100% (4/4),100% (786/786),379
BatchId:2770132;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,A2BFPQT4UQ9DKI,,Mon Apr 17 18:31:17 PDT 2017,432000,Fri Apr 21 21:20:03 PDT 2017,38B7Q9C28GQBC5XUY6ZTAX0UYTL96W,,,a few things,Tue Apr 25 10:59:20 PDT 2017,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",0% (0/0),Fri Apr 28 21:21:27 PDT 2017,Here are just a few things to keep in mind when talking to your kids about the Internet :,"* Impress upon your child the importance of never engaging others in a communication that would put him or her at risk , such as agreeing to meet someone he or she has been `` chatting '' with , but never met .","Here are the privacy policy 's of each of our service providers , along with opt-out options .","As stated above , Coolmath does not run behaviorally targeted ads , but , if you want to opt out of these on other websites that do , you can opt out here :",We will NEVER sell your e-mail address or show it to anyone else .,Approved,others,,38F71OA9GUHPP27TEAB4X9FB77VFMS,84,379,370L63GT3D60H5L6G0NFZL7USOZ18V,379,379,379,Mon Apr 24 18:31:17 PDT 2017,$0.05,,,39584,39595,39592,39599,604800,5,1,3,2,3,2,Fri Apr 21 21:21:27 PDT 2017,39580,"vague, ambiguous, privacy policy",our service providers,other websites,anyone else .,0% (0/0),100% (22/22),379
BatchId:2770132;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,A2GD3CRFIEENJS,,Mon Apr 17 18:31:17 PDT 2017,432000,Fri Apr 21 19:30:18 PDT 2017,38B7Q9C28GQBC5XUY6ZTAX0UYTL96W,,,{},Tue Apr 25 10:59:31 PDT 2017,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",100% (118/118),Fri Apr 28 19:31:09 PDT 2017,Here are just a few things to keep in mind when talking to your kids about the Internet :,"* Impress upon your child the importance of never engaging others in a communication that would put him or her at risk , such as agreeing to meet someone he or she has been `` chatting '' with , but never met .","Here are the privacy policy 's of each of our service providers , along with opt-out options .","As stated above , Coolmath does not run behaviorally targeted ads , but , if you want to opt out of these on other websites that do , you can opt out here :",We will NEVER sell your e-mail address or show it to anyone else .,Approved,{},,3A4TN5196L3WUCM8WB5QXYMCT8ZHC5,51,379,370L63GT3D60H5L6G0NFZL7USOZ18V,379,379,379,Mon Apr 24 18:31:17 PDT 2017,$0.05,,,39584,39595,39592,39599,604800,5,1,2,1,1,1,Fri Apr 21 19:31:09 PDT 2017,39580,"vague, ambiguous, privacy policy",{},other,{},100% (4/4),100% (786/786),379
BatchId:2770132;OriginalHitTemplateId:920937305;,(EASY TASK) Select vague words from sentences,A1KIBD7YIBPRED,,Mon Apr 17 18:31:17 PDT 2017,432000,Sat Apr 22 08:16:36 PDT 2017,38B7Q9C28GQBC5XUY6ZTAX0UYTL96W,,,just a few,Tue Apr 25 10:59:10 PDT 2017,"Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.",0% (0/0),Sat Apr 29 08:17:29 PDT 2017,Here are just a few things to keep in mind when talking to your kids about the Internet :,"* Impress upon your child the importance of never engaging others in a communication that would put him or her at risk , such as agreeing to meet someone he or she has been `` chatting '' with , but never met .","Here are the privacy policy 's of each of our service providers , along with opt-out options .","As stated above , Coolmath does not run behaviorally targeted ads , but , if you want to opt out of these on other websites that do , you can opt out here :",We will NEVER sell your e-mail address or show it to anyone else .,Approved,such as,,3EWIJTFFVPS0GA0QUU40HUNYS4F0EM,53,379,370L63GT3D60H5L6G0NFZL7USOZ18V,379,379,379,Mon Apr 24 18:31:17 PDT 2017,$0.05,,,39584,39595,39592,39599,604800,5,1,2,1,2,2,Sat Apr 22 08:17:29 PDT 2017,39580,"vague, ambiguous, privacy policy",{},other,{},0% (0/0),94% (33/35),379
